"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","catalogNumber","recordedBy","institutionID","nomenclaturalCode","locality","gbifID","collectionCode","occurrenceID","higherClassification","name","decimalLatitude","decimalLongitude","geodeticDatum","recordNumber","higherGeography","dynamicProperties","fieldNumber","otherCatalogNumbers","institutionCode","elevation","stateProvince","year","month","day","eventDate","identifiedBy","georeferenceProtocol","typeStatus","individualCount","endDayOfYear","datasetName","type","startDayOfYear","verbatimEventDate","modified","references","language","preparations","collectionID","elevationAccuracy","georeferencedDate","verbatimElevation","georeferenceSources","habitat","coordinateUncertaintyInMeters","dateIdentified","county","fieldNotes","occurrenceRemarks","municipality","ownerInstitutionCode","organismID","datasetID","accessRights","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks"
"1321742292","Asplenium triquetrum N.Murak. & R.C.Moran","txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2019-09-09T15:14:12.156+0000","2019-10-02T05:43:57.923+0000",116,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T05:43:57.923+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"http://n2t.net/ark:/65665/3c8c6d271-148d-4fa1-ab09-cea370ad18ec","2549163","Bro. A. Sehnem","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"Do sul do Brasil, S. Pedro, Montenegro, RGS.","1321742292","Botany","http://n2t.net/ark:/65665/3c8c6d271-148d-4fa1-ab09-cea370ad18ec","Plantae, Pteridophyte, Polypodiales, Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"2977","South America, Brazil, Rio Grande do Sul",NA,NA,NA,"US",400,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,1,NA,"NMNH Extant Biology","PhysicalObject",NA,"Transcribed d/m/y: 3/11/47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318714679","Asplenium triquetrum N.Murak. & R.C.Moran","txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2019-09-09T15:14:12.156+0000","2019-10-02T05:43:32.898+0000",116,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T05:43:32.898+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"http://n2t.net/ark:/65665/342e1cdce-a2f3-4745-a70b-ff6cbc26b573","600629","-. Jurgens","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"Rye do Sul, Serra de Melo.","1318714679","Botany","http://n2t.net/ark:/65665/342e1cdce-a2f3-4745-a70b-ff6cbc26b573","Plantae, Pteridophyte, Polypodiales, Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"s.n.","South America, Brazil",NA,NA,NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"NMNH Extant Biology","PhysicalObject",NA,"Transcribed d/m/y: /6/3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317435427","Asplenium triquetrum N.Murak. & R.C.Moran","txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2019-09-09T15:14:12.156+0000","2019-10-02T05:43:30.499+0000",116,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T05:43:30.499+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"http://n2t.net/ark:/65665/30a502b23-9bd1-4f92-904b-1d2689660c94","2295984","R. Reitz","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"Ribeirao Grande, Iaio.","1317435427","Botany","http://n2t.net/ark:/65665/30a502b23-9bd1-4f92-904b-1d2689660c94","Plantae, Pteridophyte, Polypodiales, Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"3987","South America, Brazil, Santa Catarina",NA,NA,NA,"US",NA,"Santa Catarina",1950,12,16,"1950-12-16T00:00:00",NA,NA,NA,1,"350","NMNH Extant Biology","PhysicalObject","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317737646","Asplenium triquetrum N.Murak. & R.C.Moran","conti,txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2019-09-09T15:14:12.156+0000","2019-10-02T05:43:41.326+0000",116,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-02T05:43:41.326+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BO","Bolivia, Plurinational State of",NA,"http://n2t.net/ark:/65665/317a93557-2b73-4651-b28c-c892919ec85f","1096137","O. Buchtien","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"Polo-Polo bei Coroico, Nordyungas, im tiefen Sihatten der Hochwalden aufschr nassam Bovis. [interpreted]","1317737646","Botany","http://n2t.net/ark:/65665/317a93557-2b73-4651-b28c-c892919ec85f","Plantae, Pteridophyte, Polypodiales, Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"3348","South America - Neotropics, Bolivia",NA,NA,NA,"US",1100,NA,1912,10,NA,"1912-10-01T00:00:00",NA,NA,NA,1,"335","NMNH Extant Biology","PhysicalObject","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322690836","Asplenium triquetrum N.Murak. & R.C.Moran","conti,txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2019-09-09T15:14:12.156+0000","2019-10-02T05:43:40.110+0000",116,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-02T05:43:40.110+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"http://n2t.net/ark:/65665/3f2ccf2a7-fe9b-4090-8551-f2bbde801a4c","532233","-. Mosén","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"Prov, Minas Geraes: Caldas.","1322690836","Botany","http://n2t.net/ark:/65665/3f2ccf2a7-fe9b-4090-8551-f2bbde801a4c","Plantae, Pteridophyte, Polypodiales, Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"2111","South America - Neotropics, Brazil, Minas Gerais",NA,NA,NA,"US",NA,"Minas Gerais",1873,10,25,"1873-10-25T00:00:00",NA,NA,NA,1,"298","NMNH Extant Biology","PhysicalObject","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928343529","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:49.760+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:49.760+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","PR","Puerto Rico","The New York Botanical Garden",NA,"990488","A. F. Tryon","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Toro Negro, ca. 50 km. wsw of San Juan.","1928343529","NY","28917c5c-4102-4e24-a5df-a03b96f50e63",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"7399",NA,NA,NA,NA,"NY",NA,NA,1978,1,1,"1978-01-01T00:00:00",NA,NA,NA,NA,"1","Vascular plants","PhysicalObject","1","01 Jan 1978","2016-10-19T10:14:00.000+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154185","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931074942","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:42.733+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:42.733+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","PR","Puerto Rico","The New York Botanical Garden",NA,"990491","F. S. Axelrod","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Las Tres Palmas. Trail off Rt 533, km 5.4, and then up slope.","1931074942","NY","ea01d815-8a9c-41f2-a5a4-798cd79b4d33",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",18.229788,-66.55468,"WGS84","2187",NA,NA,NA,NA,"NY",775,"Jayuya",1991,3,10,"1991-03-10T00:00:00",NA,NA,NA,NA,"69","Vascular plants","PhysicalObject","69","10 Mar 1991",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154203","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",75,"2010-07-09","c. 2297-2789 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928409057","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:25.899+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-06T18:05:25.899+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BO","Bolivia, Plurinational State of","The New York Botanical Garden",NA,"149307","O. Buchtien","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Polo-Polo bei Coroico, Nordyungas: [Im Aifen Schatten des Hochwaldes auf ... Boden.].","1928409057","NY","2d2c8608-8366-44ad-9352-72b63671b294",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"625",NA,NA,NA,NA,"NY",1100,NA,1912,10,NA,"1912-10-01T00:00:00",NA,NA,"ISOTYPE",NA,NA,"Vascular plants","PhysicalObject",NA,"Oct 1912-Nov 1912","2016-10-19T10:14:00.000+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=235171","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",0,NA,"3608.9 ft",NA,"Región subtropical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931294364","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:36.847+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-06T18:05:36.847+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","none",NA,"The New York Botanical Garden",NA,"901501",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"1931294364","NY","f96b9893-14cd-4aff-a4dd-aa207e75e2bf",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vascular plants","PhysicalObject",NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975959","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928775446","Asplenium triquetrum N.Murak. & R.C.Moran","gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:51.691+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:51.691+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","PR","Puerto Rico","The New York Botanical Garden",NA,"876265","P. E. E. Sintenis","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"1928775446","NY","473ee101-63cb-4e99-b8b3-ee6e9b9ce298",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",18.2655,-66.7004,"WGS84","6443",NA,NA,NA,NA,"NY",NA,"Utuado",1887,3,12,"1887-03-12T00:00:00",NA,"Online gazetteer",NA,NA,"71","Vascular plants","PhysicalObject","71","12 Mar 1887",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974688","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"2007-07-23",NA,"USGS Geographic Names Information System (GNIS), Google Earth (map data 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931053773","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:35.403+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:35.403+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","GD","Grenada","The New York Botanical Garden",NA,"2009712","G. S. Jenman","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"1931053773","NY","e879133c-fd13-452f-a4ed-cd3ee0defb93",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"s.n.",NA,NA,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vascular plants","PhysicalObject",NA,"s.d.",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2155420","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928297140","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:28.436+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:28.436+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","MQ","Martinique","The New York Botanical Garden",NA,"2009718","A. Duss","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Bois des Bains-Jaunes","1928297140","NY","25530ef9-a3f4-45f0-9777-b3d3aa3f49c3",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"4205",NA,NA,NA,NA,"NY",625,NA,1894,NA,NA,"1894-01-01T00:00:00",NA,NA,NA,NA,NA,"Vascular plants","PhysicalObject",NA,"1894",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2155426","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",175,NA,"1476-2625 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929597081","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:33.434+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:33.434+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","PR","Puerto Rico","The New York Botanical Garden",NA,"901502","N. L. Britton","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Ala de la Piedra above Villalba.","1929597081","NY","8182a3db-3486-456d-ad80-a2cf7b5b0a11",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"6101",NA,NA,NA,NA,"NY",850,NA,1922,2,19,"1922-02-19T00:00:00",NA,NA,NA,NA,"50","Vascular plants","PhysicalObject","50","19 Feb 1922",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975960","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",100,NA,"2461-3117 ft",NA,"In rocky brook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931238230","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:06:09.865+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:06:09.865+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","DM","Dominica","The New York Botanical Garden",NA,"2009716","F. E. Lloyd","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Rosalie","1931238230","NY","f58cf73d-c434-48ed-9e39-7f6562c8d8e9",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",15.372467,-61.255366,"WGS84","698",NA,NA,NA,NA,"NY",NA,NA,1903,NA,NA,"1903-01-01T00:00:00",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"Vascular plants","PhysicalObject",NA,"1903",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2155424","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"2019-02-27",NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,377.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929699264","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:31.383+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:31.383+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","GP","Guadeloupe","The New York Botanical Garden",NA,"2009720","A. Duss","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Rivière Colas (Fonds St. Denis) Calebasse, route de Mare Rouge a l'Ajoupa-Bouiller","1929699264","NY","88c4444e-95ff-4c08-af87-3184a7977490",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"1636b",NA,NA,NA,NA,"NY",550,NA,1886,NA,NA,"1886-01-01T00:00:00",NA,NA,NA,NA,NA,"Vascular plants","PhysicalObject",NA,"1886",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2155428","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",150,NA,"1312-2297 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930246188","Asplenium triquetrum N.Murak. & R.C.Moran","","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:58.375+0000",142,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","NORTH_AMERICA","2019-10-06T18:05:58.375+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","DM","Dominica","The New York Botanical Garden",NA,"2009715","W. H. Hodge","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Lisdara","1930246188","NY","af58c12c-7718-4bcb-b18e-55676fa86d5d",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"2410",NA,NA,NA,NA,"NY",NA,NA,1940,3,30,"1940-03-30T00:00:00",NA,NA,NA,NA,"90","Vascular plants","PhysicalObject","90","30 Mar 1940",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2155423","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
